instance;scenario;node;xcoor;ycoor;service;early;late
R103S15;5;84;11.00;31.00;5.00;179.00;239.00
R103S15;5;91;15.00;19.00;5.00;27.00;87.00
R103S15;5;97;25.00;21.00;5.00;130.00;190.00
R103S15;6;14;15.00;10.00;5.00;37.00;97.00
R103S15;6;26;45.00;30.00;5.00;119.00;179.00
R103S15;6;35;63.00;65.00;5.00;102.00;162.00
R103S15;6;37;20.00;20.00;5.00;167.00;227.00
R103S15;6;39;60.00;12.00;5.00;22.00;82.00
R103S15;6;59;21.00;24.00;5.00;10.00;70.00
R103S15;6;63;27.00;69.00;5.00;89.00;149.00
R103S15;6;66;49.00;73.00;5.00;170.00;230.00
R103S15;7;2;35.00;17.00;5.00;154.00;214.00
R103S15;7;8;10.00;43.00;5.00;140.00;200.00
R103S15;7;10;30.00;60.00;5.00;132.00;192.00
R103S15;7;17;5.00;30.00;5.00;78.00;138.00
R103S15;7;18;20.00;40.00;5.00;91.00;151.00
R103S15;7;46;2.00;48.00;5.00;138.00;198.00
R103S15;7;49;6.00;68.00;5.00;173.00;233.00
R103S15;7;60;17.00;34.00;5.00;60.00;120.00
R103S15;7;63;27.00;69.00;5.00;39.00;99.00
R103S15;7;66;49.00;73.00;5.00;165.00;225.00
R103S15;7;77;53.00;43.00;5.00;98.00;158.00
R103S15;8;6;25.00;30.00;5.00;173.00;233.00
R103S15;8;9;55.00;60.00;5.00;88.00;148.00
R103S15;8;10;30.00;60.00;5.00;62.00;122.00
R103S15;8;27;35.00;40.00;5.00;177.00;237.00
R103S15;8;43;23.00;3.00;5.00;150.00;210.00
R103S15;8;54;57.00;29.00;5.00;154.00;214.00
R103S15;8;58;36.00;26.00;5.00;53.00;113.00
R103S15;8;81;55.00;54.00;5.00;63.00;123.00
R103S15;8;90;31.00;67.00;5.00;40.00;100.00
R103S15;8;95;25.00;24.00;5.00;38.00;98.00
R103S15;8;96;22.00;27.00;5.00;64.00;124.00
R103S15;8;97;25.00;21.00;5.00;74.00;134.00
R103S15;9;6;25.00;30.00;5.00;22.00;82.00
R103S15;9;23;55.00;5.00;5.00;15.00;75.00
R103S15;9;41;42.00;7.00;5.00;85.00;145.00
R103S15;9;47;8.00;56.00;5.00;15.00;75.00
R103S15;9;49;6.00;68.00;5.00;44.00;104.00
R103S15;9;63;27.00;69.00;5.00;108.00;168.00
R103S15;9;73;44.00;17.00;5.00;71.00;131.00
R103S15;9;74;46.00;13.00;5.00;136.00;196.00
R103S15;9;91;15.00;19.00;5.00;65.00;125.00
R103S15;9;100;18.00;18.00;5.00;54.00;114.00
R103S20;0;2;35.00;17.00;5.00;164.00;224.00
R103S20;0;11;20.00;65.00;5.00;26.00;86.00
R103S20;0;15;30.00;5.00;5.00;18.00;78.00
R103S20;0;36;2.00;60.00;5.00;109.00;169.00
R103S20;0;57;32.00;12.00;5.00;43.00;103.00
R103S20;0;69;37.00;47.00;5.00;171.00;231.00
R103S20;0;76;49.00;42.00;5.00;140.00;200.00
R103S20;0;77;53.00;43.00;5.00;20.00;80.00
R103S20;1;5;15.00;30.00;5.00;36.00;96.00
R103S20;1;29;64.00;42.00;5.00;129.00;189.00
R103S20;1;31;31.00;52.00;5.00;149.00;209.00
R103S20;1;69;37.00;47.00;5.00;41.00;101.00
R103S20;2;19;15.00;60.00;5.00;85.00;145.00
R103S20;2;43;23.00;3.00;5.00;105.00;165.00
R103S20;2;54;57.00;29.00;5.00;137.00;197.00
R103S20;2;61;12.00;24.00;5.00;137.00;197.00
R103S20;2;66;49.00;73.00;5.00;71.00;131.00
R103S20;3;8;10.00;43.00;5.00;150.00;210.00
R103S20;3;23;55.00;5.00;5.00;50.00;110.00
R103S20;3;36;2.00;60.00;5.00;66.00;126.00
R103S20;3;42;24.00;12.00;5.00;64.00;124.00
R103S20;3;92;22.00;22.00;5.00;156.00;216.00
R103S20;3;97;25.00;21.00;5.00;80.00;140.00
R103S20;4;24;65.00;35.00;5.00;149.00;209.00
R103S20;4;27;35.00;40.00;5.00;132.00;192.00
R103S20;4;59;21.00;24.00;5.00;23.00;83.00
R103S20;4;69;37.00;47.00;5.00;164.00;224.00
R103S20;4;70;37.00;56.00;5.00;104.00;164.00
R103S20;4;90;31.00;67.00;5.00;80.00;140.00
R103S20;4;96;22.00;27.00;5.00;26.00;86.00
R103S20;5;2;35.00;17.00;5.00;175.00;235.00
R103S20;5;44;11.00;14.00;5.00;149.00;209.00
R103S20;5;57;32.00;12.00;5.00;146.00;206.00
R103S20;5;62;24.00;58.00;5.00;15.00;75.00
R103S20;5;74;46.00;13.00;5.00;22.00;82.00
R103S20;5;76;49.00;42.00;5.00;171.00;231.00
R103S20;5;92;22.00;22.00;5.00;129.00;189.00
R103S20;6;10;30.00;60.00;5.00;63.00;123.00
R103S20;6;23;55.00;5.00;5.00;153.00;213.00
R103S20;6;29;64.00;42.00;5.00;128.00;188.00
R103S20;6;34;65.00;55.00;5.00;11.00;71.00
R103S20;6;36;2.00;60.00;5.00;23.00;83.00
R103S20;6;51;49.00;58.00;5.00;101.00;161.00
R103S20;6;83;14.00;37.00;5.00;103.00;163.00
R103S20;6;85;16.00;22.00;5.00;164.00;224.00
R103S20;6;99;20.00;26.00;5.00;158.00;218.00
R103S20;7;9;55.00;60.00;5.00;24.00;84.00
R103S20;7;11;20.00;65.00;5.00;71.00;131.00
R103S20;7;15;30.00;5.00;5.00;45.00;105.00
R103S20;7;85;16.00;22.00;5.00;170.00;230.00
R103S20;7;87;28.00;18.00;5.00;179.00;239.00
R103S20;7;99;20.00;26.00;5.00;78.00;138.00
R103S20;8;15;30.00;5.00;5.00;72.00;132.00
R103S20;8;18;20.00;40.00;5.00;48.00;108.00
R103S20;8;36;2.00;60.00;5.00;94.00;154.00
R103S20;8;39;60.00;12.00;5.00;47.00;107.00
R103S20;8;65;62.00;77.00;5.00;96.00;156.00
R103S20;8;80;56.00;37.00;5.00;116.00;176.00
R103S20;8;88;26.00;52.00;5.00;89.00;149.00
R103S20;9;24;65.00;35.00;5.00;109.00;169.00
R103S20;9;57;32.00;12.00;5.00;38.00;98.00
R103S20;9;66;49.00;73.00;5.00;120.00;180.00
R103S20;9;67;67.00;5.00;5.00;136.00;196.00
R103S20;9;79;57.00;48.00;5.00;142.00;202.00
R103S20;9;80;56.00;37.00;5.00;91.00;151.00
R104S10;0;21;45.00;20.00;5.00;99.00;159.00
R104S10;0;22;45.00;10.00;5.00;25.00;85.00
R104S10;0;28;41.00;37.00;5.00;152.00;212.00
R104S10;0;31;31.00;52.00;5.00;74.00;134.00
R104S10;0;47;8.00;56.00;5.00;86.00;146.00
R104S10;0;50;47.00;47.00;5.00;29.00;89.00
R104S10;0;56;53.00;12.00;5.00;122.00;182.00
R104S10;0;61;12.00;24.00;5.00;120.00;180.00
R104S10;0;67;67.00;5.00;5.00;27.00;87.00
R104S10;0;75;49.00;11.00;5.00;44.00;104.00
R104S10;0;76;49.00;42.00;5.00;125.00;185.00
R104S10;0;82;15.00;47.00;5.00;84.00;144.00
R104S10;0;90;31.00;67.00;5.00;18.00;78.00
R104S10;0;92;22.00;22.00;5.00;146.00;206.00
R104S10;1;2;35.00;17.00;5.00;74.00;134.00
R104S10;1;3;55.00;45.00;5.00;104.00;164.00
R104S10;1;9;55.00;60.00;5.00;10.00;70.00
R104S10;1;28;41.00;37.00;5.00;152.00;212.00
R104S10;1;34;65.00;55.00;5.00;93.00;153.00
R104S10;1;47;8.00;56.00;5.00;48.00;108.00
R104S10;1;63;27.00;69.00;5.00;102.00;162.00
R104S10;1;64;15.00;77.00;5.00;173.00;233.00
R104S10;1;67;67.00;5.00;5.00;100.00;160.00
R104S10;1;71;57.00;68.00;5.00;124.00;184.00
R104S10;1;93;18.00;24.00;5.00;51.00;111.00
R104S10;1;95;25.00;24.00;5.00;95.00;155.00
R104S10;1;97;25.00;21.00;5.00;17.00;77.00
R104S10;1;99;20.00;26.00;5.00;129.00;189.00
R104S10;1;100;18.00;18.00;5.00;177.00;237.00
R104S10;2;11;20.00;65.00;5.00;25.00;85.00
R104S10;2;22;45.00;10.00;5.00;67.00;127.00
R104S10;2;25;65.00;20.00;5.00;173.00;233.00
R104S10;2;30;40.00;60.00;5.00;41.00;101.00
R104S10;2;32;35.00;69.00;5.00;127.00;187.00
R104S10;2;39;60.00;12.00;5.00;58.00;118.00
R104S10;2;44;11.00;14.00;5.00;132.00;192.00
R104S10;2;48;13.00;52.00;5.00;146.00;206.00
R104S10;2;53;37.00;31.00;5.00;114.00;174.00
R104S10;2;66;49.00;73.00;5.00;165.00;225.00
R104S10;2;75;49.00;11.00;5.00;66.00;126.00
R104S10;2;82;15.00;47.00;5.00;99.00;159.00
R104S10;2;88;26.00;52.00;5.00;43.00;103.00
R104S10;2;91;15.00;19.00;5.00;70.00;130.00
R104S10;2;96;22.00;27.00;5.00;126.00;186.00
R104S10;2;99;20.00;26.00;5.00;136.00;196.00
R104S10;2;100;18.00;18.00;5.00;167.00;227.00
R104S10;3;17;5.00;30.00;5.00;63.00;123.00
R104S10;3;29;64.00;42.00;5.00;152.00;212.00
R104S10;3;35;63.00;65.00;5.00;156.00;216.00
R104S10;3;63;27.00;69.00;5.00;105.00;165.00
R104S10;3;70;37.00;56.00;5.00;91.00;151.00
R104S10;3;75;49.00;11.00;5.00;171.00;231.00
R104S10;3;77;53.00;43.00;5.00;135.00;195.00
R104S10;3;78;61.00;52.00;5.00;93.00;153.00
R104S10;3;81;55.00;54.00;5.00;126.00;186.00
R104S10;3;88;26.00;52.00;5.00;131.00;191.00
R104S10;3;91;15.00;19.00;5.00;44.00;104.00
R104S10;3;92;22.00;22.00;5.00;115.00;175.00
R104S10;3;94;26.00;27.00;5.00;75.00;135.00
R104S10;4;6;25.00;30.00;5.00;117.00;177.00
R104S10;4;9;55.00;60.00;5.00;96.00;156.00
R104S10;4;21;45.00;20.00;5.00;29.00;89.00
R104S10;4;30;40.00;60.00;5.00;46.00;106.00
R104S10;4;33;53.00;52.00;5.00;82.00;142.00
R104S10;4;56;53.00;12.00;5.00;11.00;71.00
R104S10;4;59;21.00;24.00;5.00;76.00;136.00
R104S10;4;61;12.00;24.00;5.00;30.00;90.00
R104S10;4;63;27.00;69.00;5.00;77.00;137.00
R104S10;4;64;15.00;77.00;5.00;156.00;216.00
R104S10;4;67;67.00;5.00;5.00;27.00;87.00
R104S10;4;85;16.00;22.00;5.00;126.00;186.00
R104S10;4;97;25.00;21.00;5.00;117.00;177.00
R104S10;4;99;20.00;26.00;5.00;120.00;180.00
R104S10;5;12;50.00;35.00;5.00;107.00;167.00
R104S10;5;16;10.00;20.00;5.00;69.00;129.00
R104S10;5;20;45.00;65.00;5.00;108.00;168.00
R104S10;5;25;65.00;20.00;5.00;161.00;221.00
R104S10;5;26;45.00;30.00;5.00;99.00;159.00
R104S10;5;31;31.00;52.00;5.00;35.00;95.00
R104S10;5;32;35.00;69.00;5.00;120.00;180.00
R104S10;5;33;53.00;52.00;5.00;95.00;155.00
R104S10;5;36;2.00;60.00;5.00;17.00;77.00
R104S10;5;40;40.00;25.00;5.00;69.00;129.00
R104S10;5;42;24.00;12.00;5.00;58.00;118.00
R104S10;5;45;6.00;38.00;5.00;43.00;103.00
R104S10;5;54;57.00;29.00;5.00;122.00;182.00
R104S10;5;66;49.00;73.00;5.00;95.00;155.00
R104S10;5;70;37.00;56.00;5.00;32.00;92.00
R104S10;5;79;57.00;48.00;5.00;65.00;125.00
R104S10;5;86;4.00;18.00;5.00;133.00;193.00
R104S10;6;8;10.00;43.00;5.00;148.00;208.00
R104S10;6;16;10.00;20.00;5.00;113.00;173.00
R104S10;6;20;45.00;65.00;5.00;149.00;209.00
R104S10;6;23;55.00;5.00;5.00;128.00;188.00
R104S10;6;26;45.00;30.00;5.00;85.00;145.00
R104S10;6;36;2.00;60.00;5.00;50.00;110.00
R104S10;6;37;20.00;20.00;5.00;68.00;128.00
R104S10;6;50;47.00;47.00;5.00;78.00;138.00
R104S10;6;52;27.00;43.00;5.00;19.00;79.00
R104S10;6;54;57.00;29.00;5.00;111.00;171.00
R104S10;6;62;24.00;58.00;5.00;40.00;100.00
R104S10;6;77;53.00;43.00;5.00;56.00;116.00
R104S10;6;85;16.00;22.00;5.00;134.00;194.00
R104S10;6;89;26.00;35.00;5.00;143.00;203.00
R104S10;6;92;22.00;22.00;5.00;33.00;93.00
R104S10;7;8;10.00;43.00;5.00;73.00;133.00
R104S10;7;12;50.00;35.00;5.00;61.00;121.00
R104S10;7;18;20.00;40.00;5.00;40.00;100.00
R104S10;7;28;41.00;37.00;5.00;142.00;202.00
R104S10;7;34;65.00;55.00;5.00;68.00;128.00
R104S10;7;47;8.00;56.00;5.00;128.00;188.00
R104S10;7;52;27.00;43.00;5.00;139.00;199.00
R104S10;7;66;49.00;73.00;5.00;110.00;170.00
R104S10;7;86;4.00;18.00;5.00;60.00;120.00
R104S10;7;88;26.00;52.00;5.00;130.00;190.00
R104S10;7;97;25.00;21.00;5.00;98.00;158.00
R104S10;8;6;25.00;30.00;5.00;57.00;117.00
R104S10;8;7;20.00;50.00;5.00;164.00;224.00
R104S10;8;16;10.00;20.00;5.00;67.00;127.00
R104S10;8;18;20.00;40.00;5.00;157.00;217.00
R104S10;8;21;45.00;20.00;5.00;71.00;131.00
R104S10;8;26;45.00;30.00;5.00;171.00;231.00
R104S10;8;34;65.00;55.00;5.00;163.00;223.00
R104S10;8;45;6.00;38.00;5.00;81.00;141.00
R104S10;8;47;8.00;56.00;5.00;172.00;232.00
R104S10;8;53;37.00;31.00;5.00;73.00;133.00
R104S10;8;59;21.00;24.00;5.00;28.00;88.00
R104S10;8;65;62.00;77.00;5.00;111.00;171.00
R104S10;8;71;57.00;68.00;5.00;55.00;115.00
R104S10;8;75;49.00;11.00;5.00;12.00;72.00
R104S10;8;84;11.00;31.00;5.00;37.00;97.00
R104S10;8;88;26.00;52.00;5.00;167.00;227.00
R104S10;8;94;26.00;27.00;5.00;48.00;108.00
R104S10;8;95;25.00;24.00;5.00;14.00;74.00
R104S10;9;17;5.00;30.00;5.00;116.00;176.00
R104S10;9;21;45.00;20.00;5.00;115.00;175.00
R104S10;9;29;64.00;42.00;5.00;77.00;137.00
R104S10;9;30;40.00;60.00;5.00;179.00;239.00
R104S10;9;35;63.00;65.00;5.00;94.00;154.00
R104S10;9;37;20.00;20.00;5.00;21.00;81.00
R104S10;9;40;40.00;25.00;5.00;86.00;146.00
R104S10;9;45;6.00;38.00;5.00;92.00;152.00
R104S10;9;51;49.00;58.00;5.00;48.00;108.00
R104S10;9;65;62.00;77.00;5.00;123.00;183.00
R104S10;9;66;49.00;73.00;5.00;69.00;129.00
R104S10;9;92;22.00;22.00;5.00;111.00;171.00
R104S15;0;2;35.00;17.00;5.00;87.00;147.00
R104S15;0;3;55.00;45.00;5.00;174.00;234.00
R104S15;0;10;30.00;60.00;5.00;150.00;210.00
R104S15;0;25;65.00;20.00;5.00;168.00;228.00
R104S15;0;28;41.00;37.00;5.00;14.00;74.00
R104S15;0;44;11.00;14.00;5.00;161.00;221.00
R104S15;0;50;47.00;47.00;5.00;36.00;96.00
R104S15;0;51;49.00;58.00;5.00;18.00;78.00
R104S15;0;65;62.00;77.00;5.00;26.00;86.00
R104S15;0;68;56.00;39.00;5.00;100.00;160.00
R104S15;0;93;18.00;24.00;5.00;164.00;224.00
R104S15;0;94;26.00;27.00;5.00;142.00;202.00
R104S15;1;1;41.00;49.00;5.00;104.00;164.00
R104S15;1;4;55.00;20.00;5.00;37.00;97.00
R104S15;1;24;65.00;35.00;5.00;173.00;233.00
R104S15;1;28;41.00;37.00;5.00;12.00;72.00
R104S15;1;41;42.00;7.00;5.00;33.00;93.00
R104S15;1;58;36.00;26.00;5.00;57.00;117.00
R104S15;1;59;21.00;24.00;5.00;76.00;136.00
R104S15;1;65;62.00;77.00;5.00;132.00;192.00
R104S15;1;74;46.00;13.00;5.00;159.00;219.00
R104S15;1;85;16.00;22.00;5.00;77.00;137.00
R104S15;1;90;31.00;67.00;5.00;154.00;214.00
R104S15;1;97;25.00;21.00;5.00;76.00;136.00
R104S15;2;35;63.00;65.00;5.00;95.00;155.00
R104S15;2;43;23.00;3.00;5.00;18.00;78.00
R104S15;2;44;11.00;14.00;5.00;121.00;181.00
R104S15;2;51;49.00;58.00;5.00;21.00;81.00
R104S15;2;62;24.00;58.00;5.00;29.00;89.00
R104S15;2;69;37.00;47.00;5.00;149.00;209.00
R104S15;2;71;57.00;68.00;5.00;114.00;174.00
R104S15;2;73;44.00;17.00;5.00;151.00;211.00
R104S15;2;79;57.00;48.00;5.00;174.00;234.00
R104S15;2;80;56.00;37.00;5.00;176.00;236.00
R104S15;2;89;26.00;35.00;5.00;96.00;156.00
R104S15;2;90;31.00;67.00;5.00;60.00;120.00
R104S15;3;1;41.00;49.00;5.00;137.00;197.00
R104S15;3;3;55.00;45.00;5.00;154.00;214.00
R104S15;3;36;2.00;60.00;5.00;121.00;181.00
R104S15;3;42;24.00;12.00;5.00;61.00;121.00
R104S15;3;51;49.00;58.00;5.00;106.00;166.00
R104S15;3;72;47.00;16.00;5.00;93.00;153.00
R104S15;3;93;18.00;24.00;5.00;158.00;218.00
R104S15;3;97;25.00;21.00;5.00;13.00;73.00
R104S15;4;20;45.00;65.00;5.00;24.00;84.00
R104S15;4;36;2.00;60.00;5.00;124.00;184.00
R104S15;4;67;67.00;5.00;5.00;79.00;139.00
R104S15;4;74;46.00;13.00;5.00;144.00;204.00
R104S15;4;75;49.00;11.00;5.00;11.00;71.00
R104S15;4;80;56.00;37.00;5.00;55.00;115.00
R104S15;4;81;55.00;54.00;5.00;91.00;151.00
R104S15;5;22;45.00;10.00;5.00;94.00;154.00
R104S15;5;24;65.00;35.00;5.00;46.00;106.00
R104S15;5;26;45.00;30.00;5.00;80.00;140.00
R104S15;5;39;60.00;12.00;5.00;18.00;78.00
R104S15;5;46;2.00;48.00;5.00;35.00;95.00
R104S15;5;59;21.00;24.00;5.00;29.00;89.00
R104S15;5;61;12.00;24.00;5.00;148.00;208.00
R104S15;5;66;49.00;73.00;5.00;78.00;138.00
R104S15;5;67;67.00;5.00;5.00;136.00;196.00
R104S15;5;73;44.00;17.00;5.00;46.00;106.00
R104S15;5;80;56.00;37.00;5.00;53.00;113.00
R104S15;5;87;28.00;18.00;5.00;132.00;192.00
R104S15;5;90;31.00;67.00;5.00;174.00;234.00
R104S15;5;97;25.00;21.00;5.00;124.00;184.00
R104S15;6;10;30.00;60.00;5.00;98.00;158.00
R104S15;6;15;30.00;5.00;5.00;61.00;121.00
R104S15;6;26;45.00;30.00;5.00;53.00;113.00
R104S15;6;30;40.00;60.00;5.00;147.00;207.00
R104S15;6;40;40.00;25.00;5.00;178.00;238.00
R104S15;6;42;24.00;12.00;5.00;175.00;235.00
R104S15;6;44;11.00;14.00;5.00;55.00;115.00
R104S15;6;45;6.00;38.00;5.00;90.00;150.00
R104S15;6;46;2.00;48.00;5.00;64.00;124.00
R104S15;6;75;49.00;11.00;5.00;119.00;179.00
R104S15;6;83;14.00;37.00;5.00;130.00;190.00
R104S15;6;100;18.00;18.00;5.00;168.00;228.00
R104S15;7;3;55.00;45.00;5.00;158.00;218.00
R104S15;7;32;35.00;69.00;5.00;58.00;118.00
R104S15;7;50;47.00;47.00;5.00;30.00;90.00
R104S15;7;51;49.00;58.00;5.00;29.00;89.00
R104S15;7;87;28.00;18.00;5.00;102.00;162.00
R104S15;7;88;26.00;52.00;5.00;72.00;132.00
R104S15;8;6;25.00;30.00;5.00;10.00;70.00
R104S15;8;11;20.00;65.00;5.00;174.00;234.00
R104S15;8;13;30.00;25.00;5.00;11.00;71.00
R104S15;8;54;57.00;29.00;5.00;63.00;123.00
R104S15;8;72;47.00;16.00;5.00;95.00;155.00
R104S15;8;73;44.00;17.00;5.00;166.00;226.00
R104S15;8;80;56.00;37.00;5.00;158.00;218.00
R104S15;8;82;15.00;47.00;5.00;137.00;197.00
R104S15;8;83;14.00;37.00;5.00;32.00;92.00
R104S15;8;85;16.00;22.00;5.00;144.00;204.00
R104S15;8;86;4.00;18.00;5.00;156.00;216.00
R104S15;9;11;20.00;65.00;5.00;134.00;194.00
R104S15;9;63;27.00;69.00;5.00;14.00;74.00
R104S15;9;67;67.00;5.00;5.00;113.00;173.00
R104S15;9;79;57.00;48.00;5.00;110.00;170.00
R104S15;9;82;15.00;47.00;5.00;37.00;97.00
R104S15;9;85;16.00;22.00;5.00;124.00;184.00
R104S15;9;94;26.00;27.00;5.00;121.00;181.00
R104S20;0;16;10.00;20.00;5.00;171.00;231.00
R104S20;0;22;45.00;10.00;5.00;67.00;127.00
R104S20;0;24;65.00;35.00;5.00;130.00;190.00
R104S20;0;31;31.00;52.00;5.00;127.00;187.00
R104S20;0;47;8.00;56.00;5.00;71.00;131.00
R104S20;0;56;53.00;12.00;5.00;174.00;234.00
R104S20;0;65;62.00;77.00;5.00;179.00;239.00
R104S20;0;88;26.00;52.00;5.00;96.00;156.00
R104S20;1;22;45.00;10.00;5.00;46.00;106.00
R104S20;1;41;42.00;7.00;5.00;47.00;107.00
R104S20;1;43;23.00;3.00;5.00;54.00;114.00
R104S20;1;54;57.00;29.00;5.00;135.00;195.00
R104S20;1;68;56.00;39.00;5.00;28.00;88.00
R104S20;1;82;15.00;47.00;5.00;140.00;200.00
R104S20;2;11;20.00;65.00;5.00;161.00;221.00
R104S20;2;13;30.00;25.00;5.00;68.00;128.00
R104S20;2;37;20.00;20.00;5.00;109.00;169.00
R104S20;2;50;47.00;47.00;5.00;109.00;169.00
R104S20;2;83;14.00;37.00;5.00;81.00;141.00
R104S20;3;1;41.00;49.00;5.00;108.00;168.00
R104S20;3;66;49.00;73.00;5.00;174.00;234.00
R104S20;3;92;22.00;22.00;5.00;42.00;102.00
R104S20;3;95;25.00;24.00;5.00;178.00;238.00
R104S20;3;96;22.00;27.00;5.00;117.00;177.00
R104S20;4;3;55.00;45.00;5.00;34.00;94.00
R104S20;4;8;10.00;43.00;5.00;27.00;87.00
R104S20;4;16;10.00;20.00;5.00;83.00;143.00
R104S20;4;38;5.00;5.00;5.00;20.00;80.00
R104S20;4;71;57.00;68.00;5.00;125.00;185.00
R104S20;4;81;55.00;54.00;5.00;27.00;87.00
R104S20;4;93;18.00;24.00;5.00;127.00;187.00
R104S20;5;8;10.00;43.00;5.00;175.00;235.00
R104S20;5;20;45.00;65.00;5.00;93.00;153.00
R104S20;5;22;45.00;10.00;5.00;68.00;128.00
R104S20;5;32;35.00;69.00;5.00;15.00;75.00
R104S20;5;43;23.00;3.00;5.00;38.00;98.00
R104S20;5;66;49.00;73.00;5.00;135.00;195.00
R104S20;5;77;53.00;43.00;5.00;49.00;109.00
R104S20;5;98;19.00;21.00;5.00;138.00;198.00
R104S20;5;100;18.00;18.00;5.00;174.00;234.00
R104S20;6;3;55.00;45.00;5.00;167.00;227.00
R104S20;6;13;30.00;25.00;5.00;108.00;168.00
R104S20;6;16;10.00;20.00;5.00;59.00;119.00
R104S20;6;20;45.00;65.00;5.00;60.00;120.00
R104S20;6;30;40.00;60.00;5.00;121.00;181.00
R104S20;6;38;5.00;5.00;5.00;141.00;201.00
R104S20;6;55;63.00;23.00;5.00;16.00;76.00
R104S20;6;72;47.00;16.00;5.00;10.00;70.00
R104S20;6;92;22.00;22.00;5.00;155.00;215.00
R104S20;6;96;22.00;27.00;5.00;155.00;215.00
R104S20;7;3;55.00;45.00;5.00;26.00;86.00
R104S20;7;8;10.00;43.00;5.00;64.00;124.00
R104S20;7;55;63.00;23.00;5.00;162.00;222.00
R104S20;7;61;12.00;24.00;5.00;20.00;80.00
R104S20;7;65;62.00;77.00;5.00;144.00;204.00
R104S20;7;78;61.00;52.00;5.00;146.00;206.00
R104S20;7;91;15.00;19.00;5.00;137.00;197.00
R104S20;8;25;65.00;20.00;5.00;133.00;193.00
R104S20;8;30;40.00;60.00;5.00;162.00;222.00
R104S20;8;51;49.00;58.00;5.00;67.00;127.00
R104S20;8;63;27.00;69.00;5.00;106.00;166.00
R104S20;8;83;14.00;37.00;5.00;98.00;158.00
R104S20;8;90;31.00;67.00;5.00;144.00;204.00
R104S20;8;98;19.00;21.00;5.00;87.00;147.00
R104S20;9;3;55.00;45.00;5.00;91.00;151.00
R104S20;9;10;30.00;60.00;5.00;146.00;206.00
R104S20;9;36;2.00;60.00;5.00;145.00;205.00
R104S20;9;45;6.00;38.00;5.00;22.00;82.00
R104S20;9;74;46.00;13.00;5.00;147.00;207.00
R104S20;9;91;15.00;19.00;5.00;51.00;111.00
R104S20;9;93;18.00;24.00;5.00;91.00;151.00
R105S10;0;3;55.00;45.00;5.00;128.00;188.00
R105S10;0;9;55.00;60.00;5.00;35.00;95.00
R105S10;0;14;15.00;10.00;5.00;137.00;197.00
R105S10;0;17;5.00;30.00;5.00;107.00;167.00
R105S10;0;29;64.00;42.00;5.00;71.00;131.00
R105S10;0;30;40.00;60.00;5.00;178.00;238.00
R105S10;0;33;53.00;52.00;5.00;119.00;179.00
R105S10;0;37;20.00;20.00;5.00;109.00;169.00
R105S10;0;43;23.00;3.00;5.00;76.00;136.00
R105S10;0;44;11.00;14.00;5.00;46.00;106.00
R105S10;0;52;27.00;43.00;5.00;28.00;88.00
R105S10;0;66;49.00;73.00;5.00;69.00;129.00
R105S10;0;71;57.00;68.00;5.00;89.00;149.00
R105S10;0;72;47.00;16.00;5.00;20.00;80.00
R105S10;0;80;56.00;37.00;5.00;100.00;160.00
R105S10;0;87;28.00;18.00;5.00;43.00;103.00
R105S10;0;89;26.00;35.00;5.00;68.00;128.00
R105S10;1;19;15.00;60.00;5.00;75.00;135.00
R105S10;1;23;55.00;5.00;5.00;124.00;184.00
R105S10;1;37;20.00;20.00;5.00;104.00;164.00
R105S10;1;44;11.00;14.00;5.00;74.00;134.00
R105S10;1;48;13.00;52.00;5.00;178.00;238.00
R105S10;1;69;37.00;47.00;5.00;179.00;239.00
R105S10;1;72;47.00;16.00;5.00;148.00;208.00
R105S10;1;76;49.00;42.00;5.00;26.00;86.00
R105S10;1;81;55.00;54.00;5.00;131.00;191.00
R105S10;1;83;14.00;37.00;5.00;130.00;190.00
R105S10;1;87;28.00;18.00;5.00;107.00;167.00
R105S10;1;93;18.00;24.00;5.00;126.00;186.00
R105S10;1;100;18.00;18.00;5.00;114.00;174.00
R105S10;2;4;55.00;20.00;5.00;164.00;224.00
R105S10;2;5;15.00;30.00;5.00;97.00;157.00
R105S10;2;22;45.00;10.00;5.00;32.00;92.00
R105S10;2;26;45.00;30.00;5.00;110.00;170.00
R105S10;2;39;60.00;12.00;5.00;149.00;209.00
R105S10;2;48;13.00;52.00;5.00;125.00;185.00
R105S10;2;49;6.00;68.00;5.00;36.00;96.00
R105S10;2;52;27.00;43.00;5.00;38.00;98.00
R105S10;2;57;32.00;12.00;5.00;102.00;162.00
R105S10;2;59;21.00;24.00;5.00;97.00;157.00
R105S10;2;68;56.00;39.00;5.00;47.00;107.00
R105S10;2;81;55.00;54.00;5.00;34.00;94.00
R105S10;2;96;22.00;27.00;5.00;81.00;141.00
R105S10;2;100;18.00;18.00;5.00;119.00;179.00
R105S10;3;5;15.00;30.00;5.00;145.00;205.00
R105S10;3;9;55.00;60.00;5.00;116.00;176.00
R105S10;3;17;5.00;30.00;5.00;64.00;124.00
R105S10;3;24;65.00;35.00;5.00;125.00;185.00
R105S10;3;27;35.00;40.00;5.00;111.00;171.00
R105S10;3;30;40.00;60.00;5.00;37.00;97.00
R105S10;3;31;31.00;52.00;5.00;75.00;135.00
R105S10;3;35;63.00;65.00;5.00;47.00;107.00
R105S10;3;42;24.00;12.00;5.00;20.00;80.00
R105S10;3;44;11.00;14.00;5.00;32.00;92.00
